,adm3_sec_code,section_communale,commune,departement,long,lat,shape_leng,shape_le_1,shape_le_2,shape_area,geometry,IHSI_UNFPA_2019_female,IHSI_UNFPA_2019_male,IHSI_UNFPA_2019,CAL,CSL,Categories Non spec.,Dispensaire,HCR,HD,HU,Hôpital,Hôpital spécial.,Point Fixe,Mixte,Privé,Privé sans but lucratif,Privé à but lucratif,Privé à but non lucratif,Public,Type Non spec.,Total
0,52201,1ère Dolan,Terre Neuve,ARTIBONITE,-72.778764,19.559927,0.517184,0.517184,0.517183560861,0.00774477978513,"POLYGON ((-72.74511131799994 19.62400186600007, -72.74013748099992 19.62252144400009, -72.73560069299992 19.62114580900004, -72.73226658399994 19.62033612500005, -72.72623469999991 19.61955561800005, -72.72451901299991 19.62023834000007, -72.72256436999993 19.62028594600008, -72.72057335399995 19.62021550300005, -72.71385057399993 19.61640028200009, -72.71315587699991 19.61565084900008, -72.71208892199991 19.61225046600009, -72.71333466199991 19.61110120000006, -72.71493506099995 19.61048032500008, -72.71468340199993 19.60805664900005, -72.71618400999995 19.60505012600004, -72.71797077199994 19.60337484000007, -72.72177075099995 19.60288107500008, -72.72524966299994 19.60285280800008, -72.72688640399991 19.60234956800008, -72.72769609499994 19.60102311900005, -72.72917919499992 19.59652606500009, -72.72842273299995 19.59474634600008, -72.72311316499992 19.59010931600005, -72.7210461009999 19.59004707000008, -72.72001281599995 19.58966369300009, -72.71876117399995 19.58786864900009, -72.71864132899992 19.58555499600004, -72.72163615399995 19.58130287300008, -72.72292687699991 19.58099411200004, -72.72557826099995 19.58015151900008, -72.73085012399991 19.57657815200008, -72.7315344779999 19.57534038800009, -72.73459561899995 19.57244356800004, -72.73942764299994 19.57373251900009, -72.74090710799993 19.57491617100004, -72.7431414319999 19.57595566400005, -72.7443415699999 19.57530238500004, -72.7438187489999 19.57179147000005, -72.74111257299995 19.56906617800007, -72.73995249799992 19.56752534300006, -72.73934317999993 19.56339019300009, -72.73942234099991 19.56113328700008, -72.74054346799994 19.55999124400006, -72.74230604299993 19.55930880000005, -72.74529987699992 19.55984296100007, -72.7473712389999 19.55957084700009, -72.7480462339999 19.55899215200009, -72.74663083499991 19.55593983000006, -72.74693763399995 19.55443540700008, -72.74582302899995 19.55099846400009, -72.7445718859999 19.55053125500007, -72.74260928599995 19.54916092100007, -72.74160116599995 19.54629435100009, -72.74036541799995 19.54404807600008, -72.73839227399992 19.54207248600005, -72.73583465799993 19.54239268900005, -72.73300071299991 19.54339573900006, -72.73062021999993 19.54331166000009, -72.72856732999992 19.53955574900004, -72.7281728129999 19.53643489000007, -72.7296042289999 19.53557682000007, -72.73043415199993 19.53413318500009, -72.72993701199994 19.53153485500007, -72.73349617199995 19.52769591900005, -72.74087533499994 19.52177310600007, -72.74445306899992 19.52136620600004, -72.74800076499992 19.52244011800008, -72.75063056699992 19.52307795800004, -72.75407710699994 19.52113388100008, -72.75643276599993 19.51885996900006, -72.7603250869999 19.51566585900008, -72.76261433499991 19.51405039400004, -72.7658628179999 19.51333186600004, -72.76914916499993 19.51401366100004, -72.77164383699994 19.51547152200004, -72.77508841499991 19.51782607500007, -72.77809666899992 19.52004878700006, -72.78290128999993 19.52815525300008, -72.78360452599992 19.52897676400005, -72.78539608799991 19.53032641500005, -72.78568305599993 19.53163955900004, -72.78604879799991 19.53276403700005, -72.78672069999993 19.53518383100004, -72.7872818589999 19.53734933600009, -72.78873068899992 19.53869476700004, -72.79079258499991 19.53909032100006, -72.7936535529999 19.54028132200006, -72.79610608699994 19.54137708600007, -72.79869872599994 19.54198672200005, -72.80005009899992 19.54209349100006, -72.80148027099995 19.54130704700009, -72.80289725999995 19.54079142400008, -72.80418299699994 19.54082512200006, -72.80553335299993 19.54241313700004, -72.80714136499995 19.54327265200004, -72.80887131599991 19.54427811600004, -72.81109215899994 19.54491025100009, -72.8134104159999 19.54538090500006, -72.8142900869999 19.54514765100004, -72.81608396899992 19.54423906800008, -72.81742879599994 19.54412890500004, -72.81877438799995 19.54466900500006, -72.8189869819999 19.54728183700007, -72.8200672559999 19.54771939200009, -72.82159573999991 19.54883067300005, -72.8219797619999 19.55003659400006, -72.82233892599993 19.55166672200005, -72.82398735599992 19.55379108700004, -72.82625488699995 19.55593192900005, -72.82879227699993 19.55855468400006, -72.83065947599994 19.56214480000006, -72.83219345499992 19.56499935900007, -72.83316576399994 19.56710650400004, -72.8344581099999 19.56951548600006, -72.83521195899993 19.57157484900006, -72.83632821599991 19.57361146700009, -72.8373506179999 19.57483405400006, -72.83935241299992 19.57549928600008, -72.84100005599993 19.57556417100005, -72.84194704899994 19.57458199600006, -72.84317340399991 19.57408185100007, -72.84392077799993 19.57448821000008, -72.84462424199995 19.57533661500008, -72.84523991799995 19.57632845300009, -72.84543944599994 19.57708956100004, -72.84488978199994 19.57757974900005, -72.84356906199991 19.57800653300006, -72.84249606099991 19.57843627000005, -72.84084686199992 19.57919331200009, -72.83820597799991 19.58000166200009, -72.83569420499992 19.58041410100009, -72.83312087599995 19.58115094100009, -72.8329162899999 19.58290973500004, -72.83289276599993 19.58395713800007, -72.83242932199994 19.58511673400005, -72.83077731099991 19.58608133500007, -72.82923566299991 19.58663185800009, -72.82760160699991 19.58696444000009, -72.82587211899994 19.58730479400009, -72.82497288899992 19.58826947500006, -72.82412870399992 19.59010180100006, -72.8231228439999 19.59190507800008, -72.82103891299994 19.59237664100004, -72.82047513999993 19.59390531000008, -72.82178254599995 19.59448107900005, -72.82315311499991 19.59461512400009, -72.82486412099991 19.59494281200006, -72.82945755499992 19.59779819300007, -72.82724775599991 19.59983088800004, -72.82633308099992 19.60052429800004, -72.82558192399995 19.60110237400005, -72.82432186099993 19.60124970300006, -72.82302364499992 19.60140559100006, -72.8222618879999 19.60135123300006, -72.82061612099994 19.60112363600007, -72.82000712999991 19.60105305600007, -72.81929356299992 19.60096305800005, -72.8185461459999 19.60055668300004, -72.81777415899995 19.60055636200008, -72.8169735699999 19.60055569200006, -72.81641573599995 19.60022375700004, -72.81599974099993 19.59997481100004, -72.81535203899995 19.59994889700005, -72.81475829199991 19.60015850800005, -72.81414467399992 19.60043099700005, -72.81342087399992 19.60039512300006, -72.8128882339999 19.60031641600006, -72.81219150899994 19.59968478900004, -72.8113596579999 19.59917793900007, -72.81099849899994 19.59839678100008, -72.81040734399994 19.59771216000007, -72.80969186899995 19.59706223600006, -72.80905980299991 19.59658489600008, -72.80885628099992 19.59613073600008, -72.80839325499994 19.59513161400008, -72.80571270099995 19.59532483200007, -72.80351518499992 19.59362713300004, -72.8002428719999 19.59318077300009, -72.79714657499994 19.59381126200009, -72.79483851399993 19.59464106400009, -72.79149976999992 19.59627108600006, -72.78945207299995 19.59757365600007, -72.7862315079999 19.59822057000008, -72.78404746699994 19.59694731300004, -72.78279794699995 19.59632684200005, -72.78082492199991 19.59773858500006, -72.77859035599994 19.59875870100007, -72.77766248799992 19.59900921600007, -72.77690003399994 19.59900883900008, -72.77640454399994 19.59900272400006, -72.77503632899993 19.59870581200005, -72.77434480999995 19.59839928300005, -72.77362955799993 19.59843559500007, -72.77285710399991 19.59847119700004, -72.77274395899991 19.59907489300008, -72.77209230499994 19.59933782300004, -72.77171306199995 19.59988404700005, -72.77191424199992 19.60050075100008, -72.77182974699991 19.60179125300004, -72.77158840399994 19.60270949900007, -72.7714076659999 19.60337565600008, -72.77141020699992 19.60388145300004, -72.77142034399992 19.60453182200007, -72.77077755099992 19.60484000400004, -72.76998310899995 19.60508309600004, -72.7691266409999 19.60499113000009, -72.7684698569999 19.60492881500005, -72.76727294199992 19.60464308400009, -72.76584300999991 19.60467050100004, -72.7651858559999 19.60463525900008, -72.7643941099999 19.60468864200004, -72.76379917399993 19.60497924300006, -72.76351657499993 19.60542740700004, -72.76297796499995 19.60578191300004, -72.76217896599991 19.60635910800005, -72.7620272879999 19.60698940300006, -72.76145869099992 19.60744294900007, -72.76144893999992 19.60814733700005, -72.76205053699994 19.60875087600004, -72.76238911199994 19.60908024900004, -72.76301919299993 19.60969325800005, -72.76395764499995 19.60937071900008, -72.76444365499992 19.60937675300005, -72.7650632399999 19.61006177400009, -72.76557251199995 19.61114292100007, -72.76608181199992 19.61152858500009, -72.76640490599993 19.61229128400004, -72.76614266899992 19.61333567600008, -72.76594129999995 19.61410992700007, -72.76638898999994 19.61481990300007, -72.76718039499991 19.61548908100008, -72.76751724799993 19.61594484300008, -72.76777492999992 19.61660740000008, -72.76831268699993 19.61701138200004, -72.76946741699993 19.61897660100004, -72.77044398099991 19.62073183000007, -72.77066725999993 19.62113200100009, -72.76868907799991 19.62288673400008, -72.7678844749999 19.62592948600008, -72.76618113299992 19.62916885000004, -72.76201604399995 19.62983062800004, -72.7598018249999 19.63002881600005, -72.75417428999992 19.62960640300008, -72.7518063629999 19.62852016400007, -72.74947907799992 19.62315329300009, -72.74511131799994 19.62400186600007))",6 941,7 158,14 098,,,,,,,,,,,,,,,,,,
1,52203,3ème Lagon,Terre Neuve,ARTIBONITE,-72.831759,19.686279,0.346721,0.346721,0.346721472512,0.00358152523384,"POLYGON ((-72.80824520699991 19.68328170900008, -72.80118587299995 19.68141611000004, -72.79953674199993 19.68277776000008, -72.79822737199993 19.68509197800006, -72.78952617499993 19.68127292100007, -72.78477825499994 19.67776425000005, -72.78595445799994 19.67612592300009, -72.78943999199993 19.67157172800006, -72.79409814799993 19.66491829900008, -72.80009450599994 19.65658309800006, -72.80083138399993 19.65358449400009, -72.80211972099994 19.64929203500009, -72.80205013199992 19.64600353700007, -72.8019556189999 19.64173931000005, -72.80020251099995 19.63747286500006, -72.80321580899994 19.63810585700008, -72.80566345799991 19.63827118700004, -72.8071829829999 19.63939165600004, -72.80864600599995 19.64046618600008, -72.81015267899994 19.64113488400005, -72.81152125699992 19.64214503100004, -72.81217259399995 19.64262261100004, -72.81433133699994 19.64301015700005, -72.81834987099995 19.64404341700009, -72.8205762369999 19.64507302900006, -72.82195210999993 19.64555032700008, -72.82458064499991 19.64574469200005, -72.82591754399994 19.64699826000009, -72.82643611099991 19.64671547700004, -72.82858911699992 19.64824988600009, -72.83363218999995 19.65038811600004, -72.83721565099995 19.65118989100006, -72.8406564579999 19.65196288300007, -72.84288798099993 19.65334447800007, -72.8451774319999 19.65395908400006, -72.8494283739999 19.65475968700008, -72.85182057399993 19.65553789500007, -72.85344231499994 19.65546697000008, -72.85450383699992 19.65665384800008, -72.85621412799992 19.65781225100005, -72.85765469799992 19.65846173000006, -72.85817172499992 19.66045500300004, -72.85531729999991 19.66216415600007, -72.85454141499991 19.66314840000007, -72.85462234899995 19.66423326700004, -72.85559482499991 19.66638549800007, -72.85688496999995 19.67046531900007, -72.85764458499995 19.67142273800005, -72.85922452299991 19.67164033400007, -72.8618770409999 19.67150026500008, -72.86348171999992 19.67129360500007, -72.86565777999994 19.67185235500006, -72.86921188399992 19.67276164600008, -72.87257813399992 19.67346094700008, -72.87396227999994 19.67406440000008, -72.87582042899993 19.67488123800007, -72.87719508999993 19.67548455600007, -72.87874019399993 19.67618027100008, -72.87869441299995 19.67965713400008, -72.87619517099995 19.68261725900004, -72.8712449009999 19.68198962700006, -72.86735188699993 19.68433690000006, -72.86353191199993 19.68691982400009, -72.85954348599995 19.68782075100006, -72.85533697299991 19.69005563400009, -72.85362260599993 19.69275377500009, -72.85147737799991 19.69629584500007, -72.85043324299994 19.70163932800006, -72.85182510399994 19.70453726700009, -72.8559358839999 19.70951794800004, -72.85815123499992 19.71289535700004, -72.84665285099993 19.71332670400005, -72.84026076099991 19.71632069300006, -72.83774665899995 19.72099607100006, -72.83779092999993 19.72550353600008, -72.83838053999995 19.72989124900005, -72.83529083199994 19.73195840800008, -72.82910540899991 19.73158547400004, -72.82910690099993 19.73158112500005, -72.82942318699992 19.73065904700007, -72.82965130399992 19.73001146400009, -72.83003925599991 19.72953748000009, -72.83016885399991 19.72910443300009, -72.83025490499995 19.72881689500008, -72.8302789569999 19.72873652600009, -72.83018075799993 19.72823859200008, -72.83060904099995 19.72760246200005, -72.83038605299993 19.72716622800004, -72.83022987299995 19.72672177200008, -72.83053779099993 19.72586800400006, -72.83058662499991 19.72573260200005, -72.83068706899991 19.72568403100007, -72.83147948899995 19.72530084700009, -72.83208540699991 19.72492882300008, -72.83246301499992 19.72450888700007, -72.8326139749999 19.72392366700007, -72.8327452929999 19.72340401200006, -72.83280218599992 19.72317887500009, -72.83282559299994 19.72308624700008, -72.83080669799995 19.72285403900008, -72.8304265619999 19.72204557900005, -72.82953607099995 19.72088779600006, -72.82885644899994 19.72036476000005, -72.82840553999995 19.71985343200004, -72.8286128229999 19.71862767200008, -72.8282010339999 19.71804457800005, -72.82717542799992 19.71701157000007, -72.82608576199993 19.71577902800004, -72.82433749799992 19.71458363900007, -72.82275308899995 19.71396833000006, -72.82152711799995 19.71364632400008, -72.82169696499994 19.71307940500009, -72.82254913699995 19.71212327000006, -72.8231760839999 19.71160705000005, -72.82354685199994 19.71098838600005, -72.82394501699991 19.71046035500007, -72.82446644999993 19.70998790800007, -72.82506504699995 19.70944424600009, -72.82558181899992 19.70897461500005, -72.82569270699992 19.70887384300005, -72.82548364699994 19.70867659800007, -72.82504290899993 19.70826076700007, -72.82489147699994 19.70747322400007, -72.82520315499994 19.70698920000007, -72.82599220599991 19.70647493300004, -72.82640084099995 19.70587478000004, -72.82638161699992 19.70517905100007, -72.82649382799991 19.70463851600005, -72.82642110099994 19.70367123500006, -72.82635744299995 19.70273106400009, -72.82650937199992 19.70207362000008, -72.82675374699994 19.70163401600007, -72.82695413199991 19.70092288700005, -72.82711410599995 19.70037389900006, -72.82716944499992 19.70027073400007, -72.8274173449999 19.69980858600007, -72.82791803799995 19.69945335600005, -72.82853442699991 19.69900922300008, -72.83040559299991 19.69673767500007, -72.82396371399994 19.69427526500004, -72.8210569499999 19.69132264700005, -72.8201685919999 19.69002931700004, -72.81649545099992 19.68805178100007, -72.81492304799991 19.68727403100007, -72.81371983399993 19.68669933600006, -72.80824520699991 19.68328170900008))",6 168,6 359,12 527,,,,,,,,,,,,,,,,,,
2,12205,5ème Trou Canari,Petit-Goave,OUEST,-72.942401,18.377845,0.142531,0.142531,0.142531155825,0.000867259493725,"POLYGON ((-72.92129483799994 18.39278223900004, -72.92134275199993 18.39194264100007, -72.92149322299991 18.39123069700008, -72.92162609699994 18.38962415800006, -72.92133566599995 18.38859110700008, -72.92231284899992 18.38759006200007, -72.9239419889999 18.38507845100008, -72.92629758299995 18.38195146800007, -72.9302842219999 18.37851696700005, -72.92845088899992 18.37674450800006, -72.92923376899995 18.37456682200008, -72.92830187099992 18.37337334900008, -72.92850845899994 18.37112616800005, -72.92854851199991 18.36698025100009, -72.9274750859999 18.36575805100006, -72.92582282599994 18.36230729900007, -72.92577471699991 18.35841331000006, -72.92713403799991 18.35628715000007, -72.92846686599995 18.35558796800007, -72.92954541199992 18.35637660200007, -72.93296642699994 18.35827465600005, -72.93607180599992 18.36046736900005, -72.93845139699994 18.36323942500007, -72.94046980699994 18.36535708400004, -72.94249457099994 18.36614676600004, -72.94418281499992 18.36579470300006, -72.94647411499994 18.36564774000004, -72.94787674599991 18.36544610200008, -72.95010130399993 18.36614754200008, -72.95226504099992 18.36719169300005, -72.95419867399994 18.36769125800004, -72.95693010299993 18.36713334600006, -72.96053808199991 18.36926787000004, -72.96272046399991 18.37276018800009, -72.96350715999995 18.37909224600008, -72.9614137609999 18.38331568500007, -72.95182925599994 18.38726889400004, -72.94695634499993 18.38645750500007, -72.94227232199995 18.38966797000006, -72.93906463699994 18.38886544700006, -72.9355022389999 18.39163620400006, -72.93376902699993 18.39018106900005, -72.93283684999994 18.38821061100009, -72.9251815369999 18.39219238700008, -72.92353760599991 18.39355655300005, -72.92129483799994 18.39278223900004))",279,368,647,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
3,52106,6ème Savane Carrée,Gros Morne,ARTIBONITE,-72.76919,19.727767,0.421555,0.421555,0.421554943158,0.00929859764804,"POLYGON ((-72.73369270499995 19.75201620000007, -72.73142222599995 19.75135527500004, -72.7301519529999 19.75146558400007, -72.72917968899992 19.75141713300007, -72.72812704299992 19.75097929500004, -72.72720768699992 19.75056120200009, -72.72635050299994 19.74979165200006, -72.72576991599993 19.74970301000008, -72.72345203099991 19.74902332700009, -72.72326206699995 19.74762096900008, -72.72388646999991 19.74596720100004, -72.72381549699992 19.74357292400009, -72.72379226299995 19.74050194700004, -72.72318289099991 19.73840792000004, -72.72255711199995 19.73612406400008, -72.72154441299995 19.73355527700005, -72.72049189299992 19.73177164200007, -72.71880591999991 19.72893242100008, -72.71794375699994 19.72717837800008, -72.71643546699994 19.72526250600004, -72.71489627699992 19.72350885200007, -72.71354355999995 19.72205563100005, -72.71246046699991 19.72042516400006, -72.7106998029999 19.71882215500005, -72.70875423199993 19.71748774600007, -72.70734804799991 19.71644925000004, -72.7055544289999 19.71516190100004, -72.70647696099991 19.71399960100007, -72.70741563799993 19.71237690600009, -72.70823390499993 19.71049984000007, -72.70829352999993 19.70899231200008, -72.70804127899993 19.70729127000004, -72.70743155199995 19.70524235400006, -72.70703300499991 19.70376508800007, -72.70687927599994 19.70183947600009, -72.70708402899993 19.69951193800006, -72.7075160359999 19.69730477600007, -72.70780764099993 19.69557447300008, -72.7085755839999 19.69387734200006, -72.70995449799995 19.69213382700008, -72.71088378499991 19.69048388900006, -72.71261721399992 19.68794105900008, -72.71443479299995 19.68618503200008, -72.71669489199991 19.68347729700008, -72.72024216699992 19.68143609700007, -72.72443000399994 19.67994480700008, -72.7286427439999 19.67870664700007, -72.73132300999993 19.67728649100007, -72.73512279199991 19.67489591000009, -72.7387215839999 19.67391161000006, -72.7420170879999 19.67211968700008, -72.74585538899993 19.67104803900008, -72.74949268599994 19.67071431500005, -72.7526855129999 19.67216320800009, -72.75722074099991 19.67376435600005, -72.76125849199991 19.67480819800005, -72.76676896999993 19.67209499700004, -72.7703917799999 19.67005375500008, -72.77522833699993 19.66917435300007, -72.78043736299992 19.67101813900007, -72.78595445799994 19.67612592300009, -72.78477825499994 19.67776425000005, -72.78952617499993 19.68127292100007, -72.79822737199993 19.68509197800006, -72.79953674199993 19.68277776000008, -72.80118587299995 19.68141611000004, -72.80824520699991 19.68328170900008, -72.81371983399993 19.68669933600006, -72.81492304799991 19.68727403100007, -72.81649545099992 19.68805178100007, -72.8201685919999 19.69002931700004, -72.8210569499999 19.69132264700005, -72.82396371399994 19.69427526500004, -72.83040559299991 19.69673767500007, -72.82853442699991 19.69900922300008, -72.82791803799995 19.69945335600005, -72.8274173449999 19.69980858600007, -72.82716944499992 19.70027073400007, -72.82711410599995 19.70037389900006, -72.82695413199991 19.70092288700005, -72.82675374699994 19.70163401600007, -72.82650937199992 19.70207362000008, -72.82635744299995 19.70273106400009, -72.82642110099994 19.70367123500006, -72.82649382799991 19.70463851600005, -72.82638161699992 19.70517905100007, -72.82640084099995 19.70587478000004, -72.82599220599991 19.70647493300004, -72.82520315499994 19.70698920000007, -72.82489147699994 19.70747322400007, -72.82504290899993 19.70826076700007, -72.82548364699994 19.70867659800007, -72.82569270699992 19.70887384300005, -72.82558181899992 19.70897461500005, -72.82506504699995 19.70944424600009, -72.82446644999993 19.70998790800007, -72.82394501699991 19.71046035500007, -72.82354685199994 19.71098838600005, -72.8231760839999 19.71160705000005, -72.82254913699995 19.71212327000006, -72.82169696499994 19.71307940500009, -72.82152711799995 19.71364632400008, -72.82275308899995 19.71396833000006, -72.82433749799992 19.71458363900007, -72.82608576199993 19.71577902800004, -72.82717542799992 19.71701157000007, -72.8282010339999 19.71804457800005, -72.8286128229999 19.71862767200008, -72.82840553999995 19.71985343200004, -72.82885644899994 19.72036476000005, -72.82953607099995 19.72088779600006, -72.8304265619999 19.72204557900005, -72.83080669799995 19.72285403900008, -72.83282559299994 19.72308624700008, -72.83280218599992 19.72317887500009, -72.8327452929999 19.72340401200006, -72.8326139749999 19.72392366700007, -72.83246301499992 19.72450888700007, -72.83208540699991 19.72492882300008, -72.83147948899995 19.72530084700009, -72.83068706899991 19.72568403100007, -72.83058662499991 19.72573260200005, -72.83053779099993 19.72586800400006, -72.83022987299995 19.72672177200008, -72.83038605299993 19.72716622800004, -72.83060904099995 19.72760246200005, -72.83018075799993 19.72823859200008, -72.8302789569999 19.72873652600009, -72.83025490499995 19.72881689500008, -72.83016885399991 19.72910443300009, -72.83003925599991 19.72953748000009, -72.82965130399992 19.73001146400009, -72.82942318699992 19.73065904700007, -72.82910690099993 19.73158112500005, -72.82910540899991 19.73158547400004, -72.82845741699992 19.73154150000005, -72.82555218199991 19.73335778200004, -72.82509323799991 19.73414703400005, -72.82443026099992 19.73450027600006, -72.8238661019999 19.73460178300007, -72.82321956999994 19.73444944700009, -72.82243864799995 19.73435859400007, -72.8212937909999 19.73437185300008, -72.81995769199995 19.73442783700006, -72.81861869499994 19.73469146500008, -72.81731280299994 19.73532589800004, -72.81647857599995 19.73564993100007, -72.81544256799992 19.73607985900009, -72.81449296799991 19.73646568400005, -72.81318274499995 19.73741608000006, -72.81222111299991 19.73799137500004, -72.81129359899995 19.73885613100009, -72.81092250699993 19.73948387500008, -72.81096313699993 19.74070368900004, -72.81111631699991 19.74136484000007, -72.81162159999991 19.74278005300005, -72.81159410999993 19.74409836500007, -72.81165807699995 19.74570675300004, -72.81158780899995 19.74594604100008, -72.81123786299992 19.74713774400004, -72.81075738399994 19.74879374400007, -72.81066572299994 19.75061703800009, -72.81039900699994 19.75198660000007, -72.80960171799995 19.75379222900006, -72.80852411299992 19.75516098100007, -72.80789385599991 19.75590283800005, -72.80697320899992 19.75695736200004, -72.80531318599992 19.75835498100008, -72.80411205099995 19.75899058100009, -72.80229667299994 19.76058491900005, -72.80067387199995 19.76135076200006, -72.79908035999995 19.76276728300007, -72.79727328799993 19.76444302300007, -72.79522756699993 19.76543837900005, -72.79387762499994 19.76602021500008, -72.79306816899992 19.76636909800004, -72.79120459599994 19.76721536700006, -72.79078328799994 19.76740668700006, -72.78860859299994 19.76875262200008, -72.78659264899994 19.76965794000006, -72.78402005799995 19.77148658900006, -72.78206238699994 19.77299774900007, -72.78056928199993 19.77472233800006, -72.77889558099992 19.77639048900005, -72.77760393199992 19.77871369500008, -72.77543580499992 19.78094462600006, -72.77481976199994 19.78132647700005, -72.77407882299991 19.78178574300006, -72.77202860799991 19.78307881700005, -72.77010409699994 19.78424701600005, -72.76776567099995 19.78567188600005, -72.76670383699991 19.78723918500009, -72.7652656649999 19.78842243000008, -72.76411604399993 19.78875118000008, -72.7624341639999 19.78893790200004, -72.76078715499995 19.78867338000009, -72.75920461699991 19.78858130700007, -72.75767760699995 19.78724354900004, -72.75683714199994 19.78594148600007, -72.7550339199999 19.78525055900008, -72.75522931199993 19.78356410300006, -72.75511695699993 19.78205437400004, -72.75462116299991 19.78066633600008, -72.75398277499994 19.77856298100005, -72.75355491999994 19.77709443700007, -72.75314894999991 19.77475020000008, -72.75294955599992 19.77264332900006, -72.75253972199994 19.77056993200006, -72.75307499799993 19.76845423300006, -72.75339703999992 19.76590233700006, -72.75345442199995 19.76453027400004, -72.75344286399991 19.76194709800006, -72.75355468399994 19.76009705500007, -72.75408736799994 19.75816190800009, -72.7542596749999 19.75675516700005, -72.75316898799991 19.75562152300006, -72.75206057499992 19.75507476200005, -72.7502443969999 19.75465454400006, -72.74862512599992 19.75448067500008, -72.74735977199992 19.75423892100008, -72.74580855099993 19.75397558800006, -72.74372120899994 19.75384986800009, -72.74243836099993 19.75349959400006, -72.74088665399995 19.75327224100005, -72.73882693799993 19.75321914100005, -72.73759075299995 19.75294157000008, -72.73558750099994 19.75226601400004, -72.73369270499995 19.75201620000007))",14 161,14 609,28 770,,,,,,,,,,,,,,,,,,
4,91103,3ème Aubert,Port-de-Paix,NORD OUEST,-72.827374,19.925431,0.252937,0.252937,0.252936886434,0.00184542421393,"POLYGON ((-72.81751457399992 19.94887691100007, -72.81594015899992 19.94182178000005, -72.8175075659999 19.93340538000007, -72.8142802189999 19.92780214900006, -72.8105885729999 19.92402665900005, -72.80614957099993 19.92252678300008, -72.79721808799991 19.91788245600009, -72.79491383599992 19.91257933700007, -72.78913510299992 19.90444230400004, -72.78839110399991 19.89614204300005, -72.78986730199995 19.89709966200007, -72.79310553599993 19.89699538800005, -72.79689135299992 19.89803576700007, -72.80443416199995 19.89736130900008, -72.80712863499991 19.89861384000005, -72.8100359689999 19.89758395500007, -72.8119447759999 19.89833895100008, -72.81307497299991 19.89738647500008, -72.81556034399995 19.89926858300004, -72.82022700699991 19.89875676700007, -72.82235125699992 19.90051688500006, -72.82186887099994 19.90367216200008, -72.82394995499993 19.90580205300006, -72.82888962499993 19.90559144000008, -72.83237355599994 19.90288829800005, -72.8332840619999 19.90334195000008, -72.8360168939999 19.90811693900008, -72.8360671559999 19.91425014700008, -72.83358727699994 19.91893456000008, -72.83744874699994 19.92149245100006, -72.84020570999991 19.92030666300008, -72.84909264399994 19.91706358500005, -72.85268415099995 19.91912115200006, -72.85033455099995 19.92126943200009, -72.84462562599992 19.92676392500005, -72.84770226899991 19.93017915600007, -72.85494378899995 19.93071833000005, -72.86067139399995 19.93374988200009, -72.86620961099993 19.93707226800007, -72.86635602299992 19.93716010100007, -72.8646006809999 19.93843057200007, -72.86089080699992 19.94086069700006, -72.85647067199994 19.94142152800009, -72.85445095799992 19.94245382700007, -72.85126200099995 19.94307463400008, -72.85003698899993 19.94396298500004, -72.84698307399992 19.94378149900007, -72.84162800699994 19.94284942800005, -72.84110728199994 19.94180438300009, -72.83995410699993 19.94092330500007, -72.83832552699994 19.94128283400005, -72.83767280799992 19.94222321000007, -72.83639865299995 19.94250576700006, -72.83475538099992 19.94114000800005, -72.83382856499992 19.94046934100004, -72.8314548859999 19.94083777500009, -72.83006952099993 19.94157051400009, -72.82848346499992 19.94440520000006, -72.82611043299994 19.94611928600006, -72.82440403599992 19.94588157600009, -72.82334494899993 19.94789173400005, -72.82084312599994 19.95132019200008, -72.81751457399992 19.94887691100007))",55 361,51 152,106 513,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
